Stationsidentifikationsnummer;Datum;Jahr;Monat;Tag;Qualitätsniveau der nachfolgenden Spalten (QN_3);Tagesmaximum Windspitze;Tagesmittel Windgeschwindigkeit;Qualitätsniveau der nachfolgenden Spalten (QN_4);tägliche Niederschlagshöhe;Niederschlagsform;tägliche Sonnenscheindauer;Tageswert Schneehöhe;Tagesmittel des Bedeckungsgrades;Tagesmittel des Dampfdruckes;Tagesmittel des Luftdrucks;Tagesmittel der Temperatur;Tagesmittel der Relativen Feuchte;Tagesmaximum der Lufttemperatur in 2m Höhe;Tagesminimum der Lufttemperatur in 2m Höhe;Minimum der Lufttemperatur am Erdboden in 5cm Höhe
1048;19840907;1984;09;07;10;5;1,2;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6,1;0;6;11,5;990,2;12,9;79;16,9;10,1;8,7
1048;19840908;1984;09;08;10;11;4,4;10;2,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,3;0;5;9,8;987,7;10,9;75;14,3;7,3;5,6
1048;19840909;1984;09;09;10;11;4,9;10;3,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;12;978,3;11,5;88;13,7;8,7;8,3
1048;19840910;1984;09;10;10;18;6,9;10;0,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,7;0;7;11,4;972,3;13;77;16;11,6;10
1048;19840911;1984;09;11;10;13;6,3;10;7,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,1;0;7;11,5;983,4;11,8;83;13;10,7;9,8
1048;19840912;1984;09;12;10;13;5,5;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,3;0;6;11,4;985,6;12,4;80;16,1;10,7;9,7
1048;19840913;1984;09;13;10;9;3,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,9;0;2;10,2;991,2;11,8;75;15,9;7;5,3
1048;19840914;1984;09;14;10;6;1,7;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6,5;0;5;13,9;986,7;15,7;79;22,3;9,7;8,1
1048;19840915;1984;09;15;10;7;2,7;10;1,7;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;15,4;984;14,6;92;16,8;13,5;11,4
1048;19840916;1984;09;16;10;8;4,2;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;12,9;986,6;12,2;91;13,6;11,3;11,6
1048;19840917;1984;09;17;10;6;2,3;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,7;0;7;12,3;985,5;11,4;91;13,5;10,1;10,3
1048;19840918;1984;09;18;10;6;1,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0,7;0;5;11,5;983;11,2;87;16;8,2;7
1048;19840919;1984;09;19;10;5;1,9;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";4;0;3;11,2;981,5;12,3;80;18,4;4,6;2,5
1048;19840920;1984;09;20;10;6;1,7;10;0,7;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,3;0;6;13,3;983,3;13,3;87;16,3;11,9;11,6
1048;19840921;1984;09;21;10;7;2,5;10;4,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";4,5;0;6;13,7;979,1;16,3;74;20,9;12,5;12,2
1048;19840922;1984;09;22;10;9;2,7;10;1,7;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,7;0;6;11,4;977,7;11,2;86;16,5;9,7;10,3
1048;19840923;1984;09;23;10;8;2,3;10;2,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,5;0;6;10,3;971;9,9;85;15;6,5;4,7
1048;19840924;1984;09;24;10;8;2,4;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,3;0;7;10,3;972;10;84;12,5;7,5;7
1048;19840925;1984;09;25;10;8;3,2;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,1;0;5;9,9;979,4;10,9;76;15,6;8,5;6,7
1048;19840926;1984;09;26;10;13;5;10;6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;10,2;981,2;10,2;82;12,5;8,3;7,8
1048;19840927;1984;09;27;10;10;3,9;10;13;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;12;986,1;10,2;96;11,7;8,7;8,4
1048;19840928;1984;09;28;10;5;1,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,4;0;6;11,2;989,2;12;81;15,9;9,3;9
1048;19840929;1984;09;29;10;-;1,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4;0;4;12,3;986,2;13,3;81;18,1;9,3;8,4
1048;19840930;1984;09;30;10;7;2,2;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,7;0;4;13,5;985,5;13,1;89;17,1;9,4;9,4
1048;19841001;1984;10;01;10;11;4;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,8;0;3;13,9;980,7;14,2;86;17,5;12,1;11,4
1048;19841002;1984;10;02;10;7;2,4;10;8,9;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;5;14,3;974,6;13,4;92;15,8;11,2;10,7
1048;19841003;1984;10;03;10;7;1,7;10;5;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";7,4;0;4;10,9;980,7;11,9;79;17,1;9,1;7,3
1048;19841004;1984;10;04;10;7;1,6;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4;0;5;11,9;978,6;11,5;88;15,5;9;7,4
1048;19841005;1984;10;05;10;5;1,5;10;0,8;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,7;0;4;11,8;971;12,4;83;18,5;8,8;6,3
1048;19841006;1984;10;06;10;9;3,1;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,6;0;5;11;980,4;11,8;80;16,1;7,3;5,2
1048;19841007;1984;10;07;10;7;3,8;10;6,7;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";7,3;0;4;9,8;994,6;10,5;78;14;7,2;5,9
1048;19841008;1984;10;08;10;9;4,4;10;0,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6;0;6;10,3;994,2;10,2;83;14,3;6,7;5,6
1048;19841009;1984;10;09;10;13;5,6;10;3,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,9;0;7;13,7;995,5;14,5;83;19,6;10,5;9,4
1048;19841010;1984;10;10;10;-;1,3;10;1,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;14,8;998,9;13,7;95;16;12,1;11,9
1048;19841011;1984;10;11;10;7;2,6;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,6;0;7;14,8;995,8;15,6;84;19,4;13,8;13,3
1048;19841012;1984;10;12;10;7;3;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,1;0;6;11,6;996,3;11,2;87;15,1;10,3;9,3
1048;19841013;1984;10;13;10;7;2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,7;0;5;9,9;1000,3;9,6;84;13;6,1;3,6
1048;19841014;1984;10;14;10;11;4,9;10;2,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;5;11,6;998,1;11,5;85;13,7;8,7;6,8
1048;19841015;1984;10;15;10;13;5,3;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,8;0;6;11,4;996,4;11,4;85;13,9;8,7;10,9
1048;19841016;1984;10;16;10;6;1,7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;2,3;0;3;9,7;1000,3;8;91;12,2;5,1;3
1048;19841017;1984;10;17;10;8;3,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,5;0;2;8,6;992,8;8,8;78;15,4;3,1;1,6
1048;19841018;1984;10;18;10;10;4;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,9;0;4;10,3;982,7;12,9;70;18,1;7,2;4,9
1048;19841019;1984;10;19;10;12;5,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;3,1;0;5;11,8;980;16,4;64;18,9;14,8;12,4
1048;19841020;1984;10;20;10;18;8,3;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";7,9;0;3;9,3;980,1;13,9;59;16,2;11,3;10,8
1048;19841021;1984;10;21;10;15;6;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,1;0;4;7,9;989,2;9,4;67;13,4;7,7;5,8
1048;19841022;1984;10;22;10;11;5;10;1,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,3;0;6;8,2;992,1;9,2;71;13;4,3;1,4
1048;19841023;1984;10;23;10;16;7;10;0,9;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1;0;7;12,4;985,3;13,8;78;16,3;10,2;8,5
1048;19841024;1984;10;24;10;8;2;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,3;0;6;10,5;991,2;10,6;83;14,3;9,6;8,8
1048;19841025;1984;10;25;10;8;3,3;10;0,9;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,1;0;5;11,1;985,6;13,2;74;18,8;8,6;6,7
1048;19841026;1984;10;26;10;11;4,4;10;1,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,1;0;7;12;984,8;12,1;85;15,4;9,4;10,9
1048;19841027;1984;10;27;10;6;1,8;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2;0;2;9,1;995,6;7,2;90;10,8;4,7;3,4
1048;19841028;1984;10;28;10;-;1,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,3;0;0;7,7;1003,1;5,5;87;12,5;-0,2;-0,3
1048;19841029;1984;10;29;10;6;2,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,9;0;4;8,2;1002,7;7;82;13,1;2,6;1,3
1048;19841030;1984;10;30;10;6;2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,3;0;3;8,6;1001,7;9,7;73;16,2;4,8;4,8
1048;19841031;1984;10;31;10;6;2,4;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,1;0;0;8,2;998,3;10,1;68;15,2;7,5;6,7
1048;19841101;1984;11;01;10;6;2,7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,8;0;0;8;996,8;6;87;12,1;2,8;2
1048;19841102;1984;11;02;10;11;5,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,7;0;0;8;992,6;6,9;80;10,4;3;1,9
1048;19841103;1984;11;03;10;13;5,5;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";6,7;0;0;7,7;989,6;6,4;81;9;4,4;3,3
1048;19841104;1984;11;04;10;7;2,5;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;7,7;988,6;5;89;6,8;3,5;3,7
1048;19841105;1984;11;05;10;8;3,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0;0;6;7,3;983,7;4,2;88;6;2,8;1,3
1048;19841106;1984;11;06;10;12;5,8;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;3,5;0;5;7,2;981,6;4,7;84;8;2,3;0,3
1048;19841107;1984;11;07;10;13;4,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,5;0;3;8,6;983,8;6,9;87;11;5;3,3
1048;19841108;1984;11;08;10;9;3,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,4;0;4;9,2;986,9;7,4;89;10,9;5,2;3,4
1048;19841109;1984;11;09;10;8;2,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0;0;7;9,6;986,4;7,6;91;12,1;3,5;-0,2
1048;19841110;1984;11;10;10;6;2,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0;0;7;9,9;992,3;7,4;96;9;6,1;3,4
1048;19841111;1984;11;11;10;7;2,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,3;0;5;8,1;998,4;6,5;84;9,3;4,6;3,9
1048;19841112;1984;11;12;10;12;4,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,1;0;4;6,2;994,6;5,7;69;10,5;3,4;1,7
1048;19841113;1984;11;13;10;12;5,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,8;0;3;3,8;991,4;5,1;44;8,9;2,4;1,4
1048;19841114;1984;11;14;10;11;4,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,7;0;1;4,9;985,9;3;65;6;0,2;-0,1
1048;19841115;1984;11;15;10;14;5;10;1;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";2,1;0;5;4,3;978,3;3,1;56;5,6;0,6;-0,2
1048;19841116;1984;11;16;10;12;5,3;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;8;5,4;978,1;1,2;81;4,6;-0,4;1,7
1048;19841117;1984;11;17;10;8;3,5;10;2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;7;6,2;978;1,5;91;3,9;-0,7;-0,7
1048;19841118;1984;11;18;10;-;1,8;10;3,1;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;6,5;979,5;1;99;3,9;0,1;-0,3
1048;19841119;1984;11;19;10;5;1,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0;0;8;7;980,1;3,1;91;3,5;0,4;0,3
1048;19841120;1984;11;20;10;-;1,2;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,5;0;6;6,2;982,9;2,9;82;4,3;0,7;2,2
1048;19841121;1984;11;21;10;6;3;10;1,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,3;0;7;7,8;981,6;5,5;87;7,1;0,8;0,7
1048;19841122;1984;11;22;10;9;4,3;10;18,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,1;0;7;8,8;977,9;7;88;8,5;5,8;3,4
1048;19841123;1984;11;23;10;25;8;10;6,7;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,7;0;6;10,2;967,7;11,2;76;14,4;6,8;6,4
1048;19841124;1984;11;24;10;30;11;10;1,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,7;0;5;10;970,1;11,3;75;15,3;8,1;8,2
1048;19841125;1984;11;25;10;14;6,5;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";3,3;0;5;9,3;984,2;9,7;78;11,2;7,6;6,6
1048;19841126;1984;11;26;10;7;3,1;10;3,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;9,4;989,5;7,8;90;10,1;5,5;7,2
1048;19841127;1984;11;27;10;7;2,5;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;8;1000,4;4,9;92;6,6;2,6;-0,2
1048;19841128;1984;11;28;10;11;3,8;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;1,5;0;5;6;996,5;4,3;73;6,8;2,1;-1,2
1048;19841129;1984;11;29;10;9;3,8;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,4;0;4;6,2;995,6;3,3;80;6,8;1,5;1,1
1048;19841130;1984;11;30;10;11;5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,9;0;1;6;990,7;2;84;3,4;0,6;-0,1
1048;19841201;1984;12;01;10;13;6,7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,3;0;0;6,1;985,3;2,3;84;3,6;0,5;-0,7
1048;19841202;1984;12;02;10;17;7,2;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,9;0;2;7,2;986,2;5,2;82;6,8;3,1;2,1
1048;19841203;1984;12;03;10;7;3,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;0;0;7;7,2;994,3;4,3;87;5,6;3,8;2,4
1048;19841204;1984;12;04;10;11;3,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,7;0;0;6;997,3;3,3;78;6;1,5;-0,3
1048;19841205;1984;12;05;10;-;1,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,1;0;0;5,9;1000,1;0,6;92;3,7;-0,9;-3,7
1048;19841206;1984;12;06;10;7;2,8;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;3,7;0;4;5,9;998,1;1,3;88;4,1;-2,9;-4,9
1048;19841207;1984;12;07;10;7;2,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;2,9;0;5;7,3;1004,3;3,9;89;6,5;2,2;1,3
1048;19841208;1984;12;08;10;6;1,3;10;0;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";5,1;0;3;6,2;1003,7;1,2;93;4,6;-2,8;-4,6
1048;19841209;1984;12;09;10;9;4,5;10;3,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;7,4;998,1;3,6;93;5,1;0,1;-0,1
1048;19841210;1984;12;10;10;12;6,5;10;4,8;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;7;7,8;997,3;4,2;94;5;3,1;2,8
1048;19841211;1984;12;11;10;13;5,2;10;0,8;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;8,8;995,8;5,6;96;7,1;4,3;3,8
1048;19841212;1984;12;12;10;-;0,8;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,7;0;5;6,9;998,6;2,1;97;6,8;-0,6;-2,7
1048;19841213;1984;12;13;10;6;1,8;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;3,3;0;3;5;992,2;-1,1;89;2,7;-2,9;-3,7
1048;19841214;1984;12;14;10;7;2,6;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;5;4,7;991,2;-1,2;84;0,2;-3;-5,2
1048;19841215;1984;12;15;10;-;1,3;10;0,3;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;7;5,5;995,5;-0,3;92;0,9;-1,5;-2,2
1048;19841216;1984;12;16;10;7;2,6;10;0,2;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;6;5,4;992,4;-0,4;90;0,5;-1,6;-2,9
1048;19841217;1984;12;17;10;6;2,4;10;1,3;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;7;5,8;986,2;0;96;0,8;-1,2;-0,8
1048;19841218;1984;12;18;10;8;3,2;10;2,3;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;1;7;6,5;986,5;2,7;88;4,4;0,5;-1,9
1048;19841219;1984;12;19;10;6;1,9;10;0,1;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,7;0;5;6,7;997,3;2,2;94;4;0,6;1,4
1048;19841220;1984;12;20;10;9;3,3;10;5,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;6,3;996,7;3,7;79;6,5;0,2;-1,2
1048;19841221;1984;12;21;10;16;6,7;10;0,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";2,5;0;6;7,1;988,8;4,7;83;7;2,9;2,3
1048;19841222;1984;12;22;10;11;4;10;0,2;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,5;0;7;7;1000,5;3,1;91;4,8;1,1;0,3
1048;19841223;1984;12;23;10;6;2,3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,4;0;0;5,8;1000,6;1,7;85;6,3;-1,3;-2,7
1048;19841224;1984;12;24;10;11;5,5;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,4;0;0;5;994,5;-0,7;86;0,3;-1,9;-2,4
1048;19841225;1984;12;25;10;8;3;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;3,2;0;4;4,2;988,5;-1,9;80;1,7;-3,3;-5,6
1048;19841226;1984;12;26;10;5;1,3;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;0;7;5,3;986,6;-1,3;95;0,6;-4,2;-5,6
1048;19841227;1984;12;27;10;-;0,8;10;1,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;1;8;4,4;989,5;-4,1;97;-0,1;-4,8;-3,7
1048;19841228;1984;12;28;10;-;0,5;10;0,3;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;1;8;4,4;1002,2;-4;98;-3,2;-5,2;-4,4
1048;19841229;1984;12;29;10;-;0,5;10;0,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";4,5;1;5;4,3;1009;-3,4;90;-1,2;-5;-5,1
1048;19841230;1984;12;30;10;6;1,8;10;1,6;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;2;8;4,7;1009;-3,2;96;-2,4;-4,4;-4,6
1048;19841231;1984;12;31;10;5;1,1;10;0,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;3;6;4,1;1004,3;-4,5;93;-2,7;-5,4;-4,6
1048;19850101;1985;01;01;10;7;3;10;0,8;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;3;7;4,2;983,3;-3,5;90;-2;-5,4;-6,2
1048;19850102;1985;01;02;10;6;2,6;10;2,7;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;5;8;4;976,5;-5,4;97;-2,7;-6,5;-7,2
1048;19850103;1985;01;03;10;8;3,8;10;2,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;9;7;3,5;977,6;-6,5;94;-4,5;-8,1;-7,6
1048;19850104;1985;01;04;10;11;5,5;10;5,6;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;14;8;3;974,2;-8,6;93;-7,4;-10,4;-11,7
1048;19850105;1985;01;05;10;7;2,2;10;0,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;24;6;2,4;980,9;-11,3;92;-7,7;-13,3;-14,8
1048;19850106;1985;01;06;10;5;1,7;10;1,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;23;6;2;983,7;-13,2;91;-10,9;-18;-18,7
1048;19850107;1985;01;07;10;-;0,7;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;1;18;5;1,8;985,1;-14,1;88;-11,9;-16,1;-20,9
1048;19850108;1985;01;08;10;7;2,1;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0,3;15;3;1,7;987,8;-15,1;88;-11;-20;-21
1048;19850109;1985;01;09;10;7;2,6;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;15;4;1,7;988;-14,7;87;-11,3;-18;-19,2
1048;19850110;1985;01;10;10;5;2;10;0,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,2;16;4;2,1;991,4;-12,3;89;-9,4;-16;-19,7
1048;19850111;1985;01;11;10;9;3,1;10;2,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;17;7;3,2;996,8;-7,9;95;-7,2;-11,4;-13,2
1048;19850112;1985;01;12;10;7;3,2;10;4,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;19;8;3,5;992,2;-6,7;94;-5,8;-8;-8,2
1048;19850113;1985;01;13;10;-;1,3;10;0,5;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;25;7;2,5;997,5;-11,1;93;-7,2;-13,5;-18,6
1048;19850114;1985;01;14;10;7;3,3;10;0,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0;25;6;2,3;996,6;-11,4;90;-9,7;-12,4;-13,2
1048;19850115;1985;01;15;10;11;4,3;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;25;7;3,3;996,6;-5,9;83;-0,8;-11,6;-11,6
1048;19850116;1985;01;16;10;14;4,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,7;23;3;4;997,5;-0,6;69;2,8;-2,3;-7,2
1048;19850117;1985;01;17;10;10;3,4;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";1,4;22;4;3,2;988,7;-1,2;58;1,4;-2,8;-9,1
1048;19850118;1985;01;18;10;7;1,8;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";6,2;20;3;3,1;977,6;-2,7;62;0,3;-4,2;-4,2
1048;19850119;1985;01;19;10;-;0,9;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4;17;2;2,6;978,2;-8,4;79;-4,2;-11,2;-12,7
1048;19850120;1985;01;20;10;6;1,3;10;0;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";3;17;6;3;981,5;-8,2;86;-3,8;-13,5;-18,1
1048;19850121;1985;01;21;10;12;6;10;0,9;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;17;7;4,3;977;-2,5;84;-0,7;-4;-6,1
1048;19850122;1985;01;22;10;13;5,7;10;1,5;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0,2;16;6;5,9;969,7;1,2;89;5,2;-2,7;-2,9
1048;19850123;1985;01;23;10;8;2,8;10;0,4;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";1,9;8;7;6,5;973,9;3,5;83;7,1;0,7;0,2
1048;19850124;1985;01;24;10;14;5,3;10;0,9;"nur Schnee; fester Niederschlag bei automatischen Stationen";1,5;6;6;4,8;979;0,5;76;2,4;-1,3;-0,5
1048;19850125;1985;01;25;10;18;8;10;0,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;9;7;5,2;976,1;1,5;78;3,1;-1,9;-2,6
1048;19850126;1985;01;26;10;14;6,7;10;2,1;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;5;7;6;967,9;3,5;76;6,1;0,1;-2,1
1048;19850127;1985;01;27;10;12;4,2;10;1,1;"nur Schnee; fester Niederschlag bei automatischen Stationen";0,7;4;7;4,9;981,5;-1,3;87;5,7;-3,9;-0,2
1048;19850128;1985;01;28;10;11;3,1;10;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,6;6;4;3,7;992,4;-3;77;0;-4,5;-4,3
1048;19850129;1985;01;29;10;10;3,9;10;3,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";4,7;4;3;4,2;995;-1,1;75;3,4;-4,5;-6,2
1048;19850130;1985;01;30;10;11;5;10;3,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;5;6,8;991,6;4,1;83;5,5;-0,6;-2,1
1048;19850131;1985;01;31;10;19;6,2;10;3,6;"nur Regen; flüssiger Niederschlag bei automatischen Stationen";0;0;6;6,5;988,1;4,7;76;9,9;1,1;-0,8
